MEIO BLOCO VEDACAO CONCRETO 19 X 19 X 19 CM, APARENTE (CLASSE D - NBR 6136) ;MATED-13071 ;un    ;1,0500000;1,39;1,45;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO 19 X 19 X 39 CM VEDAÇÃO, A REVESTIR (CLASSE D - NBR  6136) ;MATED-12091 ;un    ;12,0500000;3,01;36,27;
MEIO BLOCO VEDACAO CONCRETO 19 X 19 X 19 CM, A REVESTIR (CLASSE D - NBR 6136) ;MATED-13070 ;un    ;1,0500000;1,23;1,29;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO 9 X 19 X 39 CM VEDAÇÃO, APARENTE (CLASSE D - NBR 6136) ;MATED-12092 ;un    ;12,0500000;1,46;17,59;
MEIO BLOCO VEDACAO CONCRETO 9 X 19 X 19 CM, APARENTE (CLASSE D - NBR 6136) ;MATED-13066 ;un    ;1,0500000;0,81;0,85;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO 9 X 19 X 39 CM VEDAÇÃO, A REVESTIR (CLASSE D - NBR  6136) ;MATED-12187 ;un    ;12,0500000;1,35;16,26;
MEIO BLOCO VEDACAO CONCRETO 9 X 19 X 19 CM, A REVESTIR (CLASSE D - NBR 6136) ;MATED-13065 ;un    ;1,0500000;0,75;0,78;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARGAMASSA PRÉ- FABRICADA PARA ASSENTAR E REJUNTAR BLOCOS DE VIDRO, PLACAS E TIJOLOS REFRATÁRIOS ;MATED-11310 ;Kg    ;18,9000000;2,69;50,84;
BARRA AÇO CA-60 (BITOLA: 4,20 MM|MASSA LINEAR: 0, 109 KG/M) ;MATED-11284 ;Kg    ;1,1445000;10,85;12,41;
BLOCO DE VIDRO ( TONALIDADE: INCOLOR/ TIPO: ONDULADO/ LARGURA: 190MM/ALTURA: 190MM/ESPESSURA: 80MM) ;MATED-12383 ;U     ;25,0000000;7,99;199,75;
ESPAÇADOR PARA BLOCOS DE VIDRO ( MATERIAL: POLIPROPILENO/ ESPESSURA JUNTA: 10MM) ;MATED-12371 ;un    ;25,0000000;0,69;17,25;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARGAMASSA PRÉ- FABRICADA DE CIMENTO COLANTE PARA ASSENTAMENTO DE BLOCO DE CONCRETO CELULAR AUTOCLAVADO ;MATED-11309 ;Kg    ;6,0000000;0,45;2,70;
BLOCO DE CONCRETO CELULAR AUTOCLAVADO SEM FUNÇÃO ESTRUTURAL (LARGURA: 100MM|COMPRIMENTO: 600MM|ALTURA: 300MM) ;MATED-11318 ;un    ;5,6666666;9,01;51,05;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARGAMASSA PRÉ- FABRICADA DE CIMENTO COLANTE PARA ASSENTAMENTO DE BLOCO DE CONCRETO CELULAR AUTOCLAVADO ;MATED-11309 ;Kg    ;12,0000000;0,45;5,40;
BLOCO DE CONCRETO CELULAR AUTOCLAVADO SEM FUNÇÃO ESTRUTURAL (LARGURA: 150MM|COMPRIMENTO: 600MM|ALTURA: 300MM) ;MATED-11316 ;un    ;5,6666666;14,25;80,74;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARGAMASSA PRÉ- FABRICADA DE CIMENTO COLANTE PARA ASSENTAMENTO DE BLOCO DE CONCRETO CELULAR AUTOCLAVADO ;MATED-11309 ;Kg    ;15,0000000;0,45;6,75;
BLOCO DE CONCRETO CELULAR AUTOCLAVADO SEM FUNÇÃO ESTRUTURAL (LARGURA: 200MM|COMPRIMENTO: 600MM|ALTURA: 300 MM) ;MATED-11317 ;un    ;5,6666666;19,19;108,74;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO CERÂMICO FURADO (TIPO: VEDAÇÃO| QUANTIDADE DE FUROS: 12|LARGURA: 14CM| COMPRIMENTO: 29CM| ALTURA: 19CM) ;MATED-12370 ;un    ;17,3793103;1,56;27,11;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO CERÂMICO FURADO (TIPO: VEDAÇÃO| QUANTIDADE DE FUROS: 16|LARGURA: 19CM| COMPRIMENTO: 29CM| ALTURA: 19CM) ;MATED-9733 ;un    ;17,3793103;1,99;34,58;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO CERÂMICO FURADO (TIPO: VEDAÇÃO| QUANTIDADE DE FUROS: 8| LARGURA: 9CM| COMPRIMENTO: 29CM| ALTURA: 19CM) ;MATED-12364 ;un    ;17,3793103;0,91;15,81;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO CERÂMICO LAMINADO (TIPO: VEDAÇÃO|QUANTIDADE DE FUROS: 18/21| COMPRIMENTO: 235MM*| LARGURA: 110MM*|ALTURA : 55MM*)*VALORES REFERENCIAIS APROXIMADOS ;MATED-11314 ;un    ;64,0502354;1,19;76,21;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO CERÂMICO LAMINADO (TIPO: VEDAÇÃO|QUANTIDADE DE FUROS: 18/21| COMPRIMENTO: 235MM*| LARGURA: 110MM*|ALTURA : 55MM*)*VALORES REFERENCIAIS APROXIMADOS ;MATED-11314 ;un    ;130,7692308;1,19;155,61;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO CERÂMICO LAMINADO (TIPO: VEDAÇÃO|QUANTIDADE DE FUROS: 18/21| COMPRIMENTO: 235MM*| LARGURA: 110MM*|ALTURA : 55MM*)*VALORES REFERENCIAIS APROXIMADOS ;MATED-11314 ;un    ;34,6938775;1,19;41,28;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO MACIÇO (TIPO: COMUM|COMPRIMENTO: 190MM|LARGURA: 90MM| ALTURA: 50MM*)*VALORES REFERENCIAIS APROXIMADOS ;MATED-11315 ;un    ;76,1194029;0,56;42,62;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO MACIÇO (TIPO: COMUM|COMPRIMENTO: 190MM|LARGURA: 90MM| ALTURA: 50MM*)*VALORES REFERENCIAIS APROXIMADOS ;MATED-11315 ;un    ;76,1194029;0,56;42,62;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO MACIÇO (TIPO: COMUM|COMPRIMENTO: 190MM|LARGURA: 90MM| ALTURA: 50MM*)*VALORES REFERENCIAIS APROXIMADOS ;MATED-11315 ;un    ;152,2388060;0,56;85,25;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO MACIÇO (TIPO: COMUM|COMPRIMENTO: 190MM|LARGURA: 90MM| ALTURA: 50MM*)*VALORES REFERENCIAIS APROXIMADOS ;MATED-11315 ;un    ;152,2388060;0,56;85,25;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TIJOLO MACIÇO (TIPO: COMUM|COMPRIMENTO: 190MM|LARGURA: 90MM| ALTURA: 50MM*)*VALORES REFERENCIAIS APROXIMADOS ;MATED-11315 ;un    ;51,0000000;0,56;28,56;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, (FBK 4,5 MPA), APARENTE ;MATED-12128 ;un    ;12,0500000;1,89;22,77;
MEIO BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 19 CM, (FBK 4,5 MPA), APARENTE ;MATED-8174 ;un    ;1,0500000;0,95;0,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, (FBK 4,5 MPA), A REVESTIR ;MATED-12122 ;un    ;12,0500000;2,78;33,49;
MEIO BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 19 CM, (FBK 4,5 MPA), A REVESTIR ;MATED-13063 ;un    ;1,0500000;1,51;1,58;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, (FBK 4,5 MPA), APARENTE ;MATED-12145 ;un    ;12,0500000;2,35;28,31;
MEIO BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 19 CM, (FBK 4,5 MPA), APARENTE ;MATED-8175 ;un    ;1,0500000;1,15;1,20;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, (FBK 4,5 MPA), A REVESTIR ;MATED-12125 ;un    ;12,0500000;3,47;41,81;
MEIO BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 19 CM, (FBK 4,5 MPA), A REVESTIR ;MATED-13072 ;un    ;1,0500000;1,57;1,64;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO ESTRUTURAL 9 X 19 X 39 CM, (FBK 4,5 MPA), APARENTE ;MATED-12127 ;un    ;12,0500000;1,37;16,50;
MEIO BLOCO DE CONCRETO ESTRUTURAL 9 X 19 X 19 CM, (FBK 4,5 MPA ), APARENTE ;MATED-8176 ;un    ;1,0500000;0,85;0,89;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BLOCO DE CONCRETO ESTRUTURAL 9 X 19 X 39 CM, (FBK 4,5 MPA), A REVESTIR ;MATED-12114 ;un    ;12,0500000;1,92;23,13;
MEIO BLOCO DE CONCRETO ESTRUTURAL 9 X 19 X 19 CM, (FBK 4,5 MPA ), A REVESTIR ;MATED-13064 ;un    ;1,0500000;0,84;0,88;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;0,0500000;80,55;4,02;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Resina de poliéster ;MATED-11456 ;Kg    ;1,8000000;24,88;44,78;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ANILHA (MARCADOR) PARA IDENTIFICAÇÃO DE CABO # 16,00 MM2 - 500 UN ;MATED-11974 ;U     ;1,0000000;55,00;55,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ANILHA (MARCADOR) PARA IDENTIFICAÇÃO DE CABO # 6,00 MM2 - 500 UN ;MATED-11973 ;U     ;1,0000000;55,00;55,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ANTEPARO METÁLICO PARA SETEIRAS DAS ALAS H = 50 CM - PADRÃO SEDS ;MATED-12899 ;U     ;1,0000000;83,32;83,32;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ENCADERNAÇÃO A4 ACETATO, PVC/ CROMICOTE, C/ESPIRAL ;MATED-4736 ;un    ;0,1000000;3,48;0,34;
PLOTAGEM SULFITE - FORMATO A1 ;MATED-4738 ;un    ;20,0000000;3,03;60,60;
XEROX SIMPLES OPACO - FORMATO A4 ;MATED-4739 ;un    ;80,0000000;0,19;15,20;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ENCADERNAÇÃO A4 ACETATO, PVC/ CROMICOTE, C/ESPIRAL ;MATED-4736 ;un    ;0,1000000;3,48;0,34;
PLOTAGEM SULFITE - FORMATO A1 ;MATED-4738 ;un    ;5,0000000;3,03;15,15;
XEROX SIMPLES OPACO - FORMATO A4 ;MATED-4739 ;un    ;20,0000000;0,19;3,80;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ENCADERNAÇÃO A4 ACETATO, PVC/ CROMICOTE, C/ESPIRAL ;MATED-4736 ;un    ;0,1000000;3,48;0,34;
PLOTAGEM SULFITE - FORMATO A1 ;MATED-4738 ;un    ;15,0000000;3,03;45,45;
XEROX SIMPLES OPACO - FORMATO A4 ;MATED-4739 ;un    ;60,0000000;0,19;11,40;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ENCADERNAÇÃO A4 ACETATO, PVC/ CROMICOTE, C/ESPIRAL ;MATED-4736 ;un    ;0,1000000;3,48;0,34;
PLOTAGEM SULFITE - FORMATO A1 ;MATED-4738 ;un    ;10,0000000;3,03;30,30;
XEROX SIMPLES OPACO - FORMATO A4 ;MATED-4739 ;un    ;40,0000000;0,19;7,60;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ENCADERNAÇÃO A4 ACETATO, PVC/ CROMICOTE, C/ESPIRAL ;MATED-4736 ;un    ;0,1000000;3,48;0,34;
PLOTAGEM SULFITE - FORMATO A1 ;MATED-4738 ;un    ;5,0000000;3,03;15,15;
XEROX SIMPLES OPACO - FORMATO A4 ;MATED-4739 ;un    ;20,0000000;0,19;3,80;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ENCADERNAÇÃO A4 ACETATO, PVC/ CROMICOTE, C/ESPIRAL ;MATED-4736 ;un    ;0,1000000;3,48;0,34;
PLOTAGEM SULFITE - FORMATO A1 ;MATED-4738 ;un    ;5,0000000;3,03;15,15;
XEROX SIMPLES OPACO - FORMATO A4 ;MATED-4739 ;un    ;20,0000000;0,19;3,80;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
DIGITALIZAÇÃO - FORMATO  A1 ;MATED-4735 ;un    ;1,0000000;6,43;6,43;
ENCADERNAÇÃO A4 ACETATO, PVC/ CROMICOTE, C/ESPIRAL ;MATED-4736 ;un    ;0,1000000;3,48;0,34;
PLOTAGEM SULFITE - FORMATO A1 ;MATED-4738 ;un    ;5,0000000;3,03;15,15;
XEROX SIMPLES OPACO - FORMATO A4 ;MATED-4739 ;un    ;20,0000000;0,19;3,80;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ENCADERNAÇÃO A4 ACETATO, PVC/ CROMICOTE, C/ESPIRAL ;MATED-4736 ;un    ;0,1000000;3,48;0,34;
PLOTAGEM SULFITE - FORMATO A1 ;MATED-4738 ;un    ;5,0000000;3,03;15,15;
XEROX SIMPLES OPACO - FORMATO A4 ;MATED-4739 ;un    ;20,0000000;0,19;3,80;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SINALIZADOR DE OBSTÁCULOS AÉROS DE TOPO (TIPO: DUBLO/ ACABAMENTO: ALUMÍNIO FUNDIDO/COR GLOBO: VERMELHO/GLOBO: POLICARBONATO PRISMÁTICO/POTÊNCIA MÁXIMA: 60W/SOQUETE: BASE E-27/SUPORTE PARA MASTRO: INCLUSO/ LÂMPADAS: NÃO INCLUSO) ;MATED-11988 ;un    ;1,0000000;168,95;168,95;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SINALIZADOR DE OBSTÁCULOS AÉROS DE TOPO (TIPO: SIMPLES/ ACABAMENTO: ALUMÍNIO FUNDIDO/COR GLOBO: VERMELHO/GLOBO: POLICARBONATO PRISMÁTICO/POTÊNCIA MÁXIMA: 60W/SOQUETE: BASE E-27/SUPORTE PARA MASTRO: INCLUSO/ LÂMPADA: NÃO INCLUSO) ;MATED-11465 ;un    ;1,0000000;95,84;95,84;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
COMPACTADOR DE SOLOS COM PLACA VIBRATORIA, DE 135 A 156 KG, COM MOTOR A DIESEL OU GASOLINA DE 4 A 6 HP, NAO REVERSIVEL ( LOCACAO) ;MATED-11198 ;U     ;0,0700000;2,25;0,15;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CERA EM PASTA ;MATED-11261 ;Kg    ;0,0200000;25,36;0,50;
ESTOPA DE ALGODÃO ;MATED-11262 ;Kg    ;0,0500000;12,69;0,63;
SELADOR PARA MADEIRA ;MATED-8951 ;l     ;0,2160000;21,37;4,61;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CERA EM PASTA ;MATED-11261 ;Kg    ;0,0100000;25,36;0,25;
ESTOPA DE ALGODÃO ;MATED-11262 ;Kg    ;0,0250000;12,69;0,31;
SELADOR PARA MADEIRA ;MATED-8951 ;l     ;0,1080000;21,37;2,30;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
FITA ANTIDERRAPANTE ;MATED-11975 ;m     ;1,0000000;13,27;13,27;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
LONA PLÁSTICA (COR: PRETA/ESPESSURA: 150 MICRAS) ;MATED-12058 ;m2    ;1,0500000;0,83;0,87;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ESTOPA DE ALGODÃO ;MATED-11262 ;Kg    ;0,0025500;12,69;0,03;
REJUNTE CIMENTÍCIO FLEXÍVEL (COR: DIVERSAS| DENSIDADE DA PASTA: 1500KG/M3*)*VALORES APROXIMADOS ;MATED-12355 ;Kg    ;0,0783259;2,86;0,22;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ESTOPA DE ALGODÃO ;MATED-11262 ;Kg    ;0,0025500;12,69;0,03;
REJUNTE CIMENTÍCIO FLEXÍVEL (COR: DIVERSAS| DENSIDADE DA PASTA: 1500KG/M3*)*VALORES APROXIMADOS ;MATED-12355 ;Kg    ;0,2361111;2,86;0,67;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CIMENTO BRANCO NÃO ESTRUTURAL ;MATED-11257 ;Kg    ;0,2651994;2,99;0,79;
ESTOPA DE ALGODÃO ;MATED-11262 ;Kg    ;0,0025500;12,69;0,03;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CIMENTO BRANCO NÃO ESTRUTURAL ;MATED-11257 ;Kg    ;0,7961384;2,99;2,38;
ESTOPA DE ALGODÃO ;MATED-11262 ;Kg    ;0,0025500;12,69;0,03;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ESTOPA DE ALGODÃO ;MATED-11262 ;Kg    ;0,0025500;12,69;0,03;
REJUNTE EPÓXI ( COMPOSTO: BICOMPONENTE OU TRICOMPONENTE|COR: DIVERSAS|DENSIDADE DA PASTA: 1600KG/M3*)* VALORES APROXIMADOS ;MATED-17820 ;Kg    ;0,0765908;43,11;3,30;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ESTOPA DE ALGODÃO ;MATED-11262 ;Kg    ;0,0025500;12,69;0,03;
REJUNTE EPÓXI ( COMPOSTO: BICOMPONENTE OU TRICOMPONENTE|COR: DIVERSAS|DENSIDADE DA PASTA: 1600KG/M3*)* VALORES APROXIMADOS ;MATED-17820 ;Kg    ;0,2179487;43,11;9,39;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO PARA JUNTAS DIVERSAS - 310ML ;MATED-8151 ;un    ;0,6666666;22,41;14,93;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
VERNIZ POLIURETANO ( APLICAÇÃO: PISO MADEIRA OU ASSOALHO| ACABAMENTO: BRILHANTE) ;MATED-17866 ;l     ;0,1166667;67,57;7,88;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
EXAMES - MENSALISTA ( ENCARGOS COMPLEMENTARES) ;MATED-14623 ;mês   ;1,0000000;103,70;103,70;
SEGURO - MENSALISTA ( ENCARGOS COMPLEMENTARES) ;MATED-21748 ;mês   ;1,0000000;11,13;11,13;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
APROVAÇÃO DE PROJETO NA PREFEITURA ;MATED-4633 ;un    ;1,0000000;2.272,21;2.272,21;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
APROVAÇÃO DE PROJETO NO CORPO DE BOMBEIROS ;MATED-4581 ;un    ;1,0000000;2.272,21;2.272,21;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
CHAPA DE COMPENSADO RESINADO (ESPESSURA: 10MM|DIMENSÃO: 1,10X2, 20M) ;MATED-11275 ;m2    ;0,1246032;30,94;3,85;
ELETRODUTO DE PVC RÍGIDO ROSCÁVEL ( DIÂMETRO DA SEÇÃO: 3/4 " ) ;MATED-11837 ;m     ;0,1354174;2,24;0,30;
FIO ISOLADO EM POLÍMERO TERMOPLÁSTICO, TIPO PVC, 450/750V, 70°C - BAIXA TENSAO ( ENCORDOAMENTO: CLASSE 1/SEÇÃO TRANSVERSAL: 1,5MM2) ;MATED-12609 ;m     ;0,3447418;0,64;0,22;
INTERRUPTOR SOBREPOR 1 TECLA SIMPLES ;MATED-11238 ;U     ;0,0085487;4,02;0,03;
LÂMPADA (TIPO: FLUORESCENTE/FORMATO : MILHO[3U] OU ESPIRAL/ POTÊNCIA: 23W/LÚMENS: 1449LM-1660LM/COR DA LUZ: BRANCA-6500K/ SOQUETE-BASE: E27/ TENSÃO: 110V) ;MATED-12414 ;un    ;0,0205956;10,92;0,22;
LUMINÁRIA DE TETO COM BASE (MODELO: PLAFONIER| BASE: PLÁSTICO-POLIPROPILENO | SOQUETE: INCLUSO| TIPO DE SOQUETE: E27| MATERIAL DO SOQUETE: PORCELANA| POTÊNCIA MÁXIMA LÂMPADA: 60W| LÂMPADA: NÃO INCLUSA) ;MATED-14405 ;un    ;0,0085487;4,50;0,03;
SETOP-MG Internet: www.transportes.mg.gov.br FONE: (31) 3915 8309 - FAX: (31) 3915 8352 Rodovia Papa João Paulo ii, nº 4.143 (mg 010), Prédio Minas, 7º Andar - Serra Verde - cep 31630-901 - BH / MG SECRETARIA DE ESTADO DE TRANSPORTES E OBRAS PÚBLICAS Página: 168 de 3459 SUBSECRETARIA DE OBRAS PÚBLICAS SUPERINTENDÊNCIA DE COORDENAÇÃO TÉCNICA DIRETORIA DE CUSTOS PARAFUSO (ROSCA: SOBERBA|CABEÇA: SEXTAVADA|MATERIAL: AÇO|ACABAMENTO: ZINCADO|COMPRIMENTO: 110MM|DIÂMETRO: 8MM) ;MATED-11334 ;un    ;0,3182255;0,60;0,19;
PONTALETE 3A. CONSTRUÇÃO (SEÇÃO TRANSVERSAL: 3"X 3" [7, 5X7,5CM]|TIPO DE MADEIRA : CEDRO) ;MATED-11344 ;m     ;1,5014578;6,24;9,36;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,0131893;8,26;0,10;
TÁBUA 3A. CONSTRUÇÃO ( SEÇÃO TRANSVERSAL: 1X12"|ESPESSURA: 25MM| LARGURA: 300MM|TIPO DE MADEIRA: CEDRINHO) ;MATED-11354 ;m2    ;0,0895907;21,39;1,91;
TELHA DE FIBROCIMENTO ( TIPO: ONDULADA/ ESPESSURA: 6MM/ LARGURA NOMINAL: 1100MM/LARGURA ÚTIL: 1050MM/VÃO LIVRE: 1,69M) ;MATED-11368 ;m2    ;0,3091217;18,59;5,74;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;0,6100000;80,55;49,13;
BETONEIRA (TIPO: ELÉTRICA|CAPACIDADE NOMINAL: 400L|MOTOR ELÉTRICO: TRIFÁSICO| POTÊNCIA: 2CV|CONSUMO: 1,5KWH|CARREGADOR MECÂNICO: NÃO INCLUSO| LOCAÇÃO: MENSAL) ;MATED-11174 ;hora  ;1,0000000;1,42;1,42;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;330,0000000;0,57;188,10;
VERMICULITA EXPANDIDA ;MATED-13091 ;m3    ;0,7300000;185,21;135,20;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;1,2155000;80,55;97,90;
CAL HIDRATADA (TIPO: CH- III) ;MATED-11256 ;Kg    ;243,0000000;0,58;140,94;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;1,2155000;80,55;97,90;
CAL HIDRATADA (TIPO: CH-I ) ;MATED-9059 ;Kg    ;182,0000000;0,58;105,56;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;182,0000000;0,57;103,74;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;1,2160000;80,55;97,94;
BETONEIRA (TIPO: ELÉTRICA|CAPACIDADE NOMINAL: 400L|MOTOR ELÉTRICO: TRIFÁSICO| POTÊNCIA: 2CV|CONSUMO: 1,5KWH|CARREGADOR MECÂNICO: NÃO INCLUSO| LOCAÇÃO: MENSAL) ;MATED-11174 ;hora  ;1,0000000;1,42;1,42;
CAL HIDRATADA (TIPO: CH-I ) ;MATED-9059 ;Kg    ;162,0000000;0,58;93,96;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;162,0000000;0,57;92,34;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;1,2160000;80,55;97,94;
BETONEIRA (TIPO: ELÉTRICA|CAPACIDADE NOMINAL: 400L|MOTOR ELÉTRICO: TRIFÁSICO| POTÊNCIA: 2CV|CONSUMO: 1,5KWH|CARREGADOR MECÂNICO: NÃO INCLUSO| LOCAÇÃO: MENSAL) ;MATED-11174 ;hora  ;1,0000000;1,42;1,42;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;486,0000000;0,57;277,02;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;1,2160000;80,55;97,94;
BETONEIRA (TIPO: ELÉTRICA|CAPACIDADE NOMINAL: 400L|MOTOR ELÉTRICO: TRIFÁSICO| POTÊNCIA: 2CV|CONSUMO: 1,5KWH|CARREGADOR MECÂNICO: NÃO INCLUSO| LOCAÇÃO: MENSAL) ;MATED-11174 ;hora  ;1,0000000;1,42;1,42;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;365,0000000;0,57;208,05;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
